     Date=    0 UT=    0. Lat=  0.0 Lon=   0.0 F107=  0. F107A=  0. Ap=  0.
     ENER     N2(ABW)   N2(Bp)    N2(C)     N2(aaw)   N2(1Pu)   N2(bp)    N2(Ryds)  N2(vib) 
     0.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     0.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     1.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     1.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     2.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.35E-15  0.00E+00  0.00E+00
     2.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.18E-15  0.00E+00  0.00E+00
     3.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.75E-16  0.00E+00  0.00E+00
     3.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.31E-16  0.00E+00  0.00E+00
     4.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.13E-16  0.00E+00  0.00E+00
     4.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.62E-17  0.00E+00  0.00E+00
     5.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.31E-17  0.00E+00  0.00E+00
     5.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.16E-17  0.00E+00  0.00E+00
     6.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.87E-18  0.00E+00  0.00E+00
     6.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.49E-18  0.00E+00  0.00E+00
     7.25000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.29E-18  0.00E+00  0.00E+00
     7.75000  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.18E-18  0.00E+00  0.00E+00
     8.25000  0.00E+00  0.66E-24  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.11E-18  0.00E+00  0.00E+00
     8.75000  0.00E+00  0.59E-21  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.70E-19  0.00E+00  0.00E+00
     9.25000  0.00E+00  0.44E-20  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.46E-19  0.00E+00  0.00E+00
     9.75000  0.00E+00  0.13E-19  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.31E-19  0.00E+00  0.00E+00
    10.25000  0.00E+00  0.28E-19  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.21E-19  0.00E+00  0.00E+00
    10.76159  0.00E+00  0.49E-19  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.15E-19  0.00E+00  0.00E+00
    11.30576  0.00E+00  0.75E-19  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.10E-19  0.00E+00  0.00E+00
    11.88542  0.00E+00  0.11E-18  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.68E-20  0.00E+00  0.00E+00
    12.49480  0.00E+00  0.14E-18  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.46E-20  0.00E+00  0.00E+00
    13.13542  0.00E+00  0.18E-18  0.00E+00  0.00E+00  0.98E-18  0.00E+00  0.00E+00  0.31E-20  0.00E+00  0.00E+00
    13.80889  0.00E+00  0.22E-18  0.00E+00  0.00E+00  0.52E-17  0.00E+00  0.50E-22  0.21E-20  0.00E+00  0.00E+00
    14.51689  0.00E+00  0.26E-18  0.00E+00  0.00E+00  0.11E-16  0.10E-17  0.92E-19  0.14E-20  0.00E+00  0.00E+00
    15.26118  0.00E+00  0.30E-18  0.00E+00  0.00E+00  0.16E-16  0.29E-17  0.58E-18  0.98E-21  0.00E+00  0.00E+00
    16.04364  0.00E+00  0.33E-18  0.00E+00  0.00E+00  0.22E-16  0.50E-17  0.17E-17  0.66E-21  0.00E+00  0.00E+00
    16.86621  0.00E+00  0.37E-18  0.00E+00  0.00E+00  0.28E-16  0.71E-17  0.35E-17  0.45E-21  0.00E+00  0.00E+00
    17.73096  0.00E+00  0.40E-18  0.00E+00  0.00E+00  0.34E-16  0.91E-17  0.61E-17  0.30E-21  0.00E+00  0.00E+00
    18.64005  0.00E+00  0.42E-18  0.00E+00  0.00E+00  0.39E-16  0.11E-16  0.94E-17  0.20E-21  0.00E+00  0.00E+00
    19.59575  0.00E+00  0.45E-18  0.00E+00  0.00E+00  0.44E-16  0.13E-16  0.13E-16  0.14E-21  0.00E+00  0.00E+00
    20.60044  0.00E+00  0.47E-18  0.00E+00  0.00E+00  0.48E-16  0.15E-16  0.18E-16  0.94E-22  0.00E+00  0.00E+00
    21.65665  0.00E+00  0.49E-18  0.00E+00  0.00E+00  0.52E-16  0.16E-16  0.23E-16  0.63E-22  0.00E+00  0.00E+00
    22.76701  0.00E+00  0.50E-18  0.00E+00  0.00E+00  0.56E-16  0.18E-16  0.28E-16  0.43E-22  0.00E+00  0.00E+00
    23.93430  0.00E+00  0.51E-18  0.00E+00  0.00E+00  0.59E-16  0.19E-16  0.33E-16  0.29E-22  0.00E+00  0.00E+00
    25.16144  0.00E+00  0.51E-18  0.00E+00  0.00E+00  0.62E-16  0.20E-16  0.39E-16  0.19E-22  0.00E+00  0.00E+00
    26.45149  0.00E+00  0.52E-18  0.00E+00  0.00E+00  0.65E-16  0.21E-16  0.44E-16  0.13E-22  0.00E+00  0.00E+00
    27.80769  0.00E+00  0.52E-18  0.00E+00  0.00E+00  0.67E-16  0.22E-16  0.50E-16  0.88E-23  0.00E+00  0.00E+00
    29.23342  0.00E+00  0.52E-18  0.00E+00  0.00E+00  0.69E-16  0.23E-16  0.55E-16  0.60E-23  0.00E+00  0.00E+00
    30.73225  0.00E+00  0.51E-18  0.00E+00  0.00E+00  0.70E-16  0.24E-16  0.60E-16  0.40E-23  0.00E+00  0.00E+00
    32.30792  0.00E+00  0.50E-18  0.00E+00  0.00E+00  0.71E-16  0.24E-16  0.65E-16  0.27E-23  0.00E+00  0.00E+00
    33.96439  0.00E+00  0.50E-18  0.00E+00  0.00E+00  0.72E-16  0.25E-16  0.70E-16  0.18E-23  0.00E+00  0.00E+00
    35.70578  0.00E+00  0.49E-18  0.00E+00  0.00E+00  0.73E-16  0.25E-16  0.74E-16  0.12E-23  0.00E+00  0.00E+00
    37.53645  0.00E+00  0.48E-18  0.00E+00  0.00E+00  0.73E-16  0.26E-16  0.78E-16  0.83E-24  0.00E+00  0.00E+00
    39.46099  0.00E+00  0.46E-18  0.00E+00  0.00E+00  0.74E-16  0.26E-16  0.82E-16  0.56E-24  0.00E+00  0.00E+00
    41.48420  0.00E+00  0.45E-18  0.00E+00  0.00E+00  0.74E-16  0.26E-16  0.85E-16  0.37E-24  0.00E+00  0.00E+00
    43.61113  0.00E+00  0.44E-18  0.00E+00  0.00E+00  0.73E-16  0.27E-16  0.88E-16  0.25E-24  0.00E+00  0.00E+00
    45.84713  0.00E+00  0.42E-18  0.00E+00  0.00E+00  0.73E-16  0.27E-16  0.90E-16  0.17E-24  0.00E+00  0.00E+00
    48.19776  0.00E+00  0.41E-18  0.00E+00  0.00E+00  0.73E-16  0.27E-16  0.93E-16  0.11E-24  0.00E+00  0.00E+00
    50.66891  0.00E+00  0.39E-18  0.00E+00  0.00E+00  0.72E-16  0.27E-16  0.95E-16  0.76E-25  0.00E+00  0.00E+00
    53.26676  0.00E+00  0.38E-18  0.00E+00  0.00E+00  0.71E-16  0.27E-16  0.96E-16  0.51E-25  0.00E+00  0.00E+00
    55.99781  0.00E+00  0.36E-18  0.00E+00  0.00E+00  0.70E-16  0.27E-16  0.97E-16  0.35E-25  0.00E+00  0.00E+00
    58.86887  0.00E+00  0.35E-18  0.00E+00  0.00E+00  0.69E-16  0.26E-16  0.98E-16  0.23E-25  0.00E+00  0.00E+00
    61.88715  0.00E+00  0.33E-18  0.00E+00  0.00E+00  0.68E-16  0.26E-16  0.99E-16  0.16E-25  0.00E+00  0.00E+00
    65.06018  0.00E+00  0.32E-18  0.00E+00  0.00E+00  0.67E-16  0.26E-16  0.10E-15  0.10E-25  0.00E+00  0.00E+00
    68.39588  0.00E+00  0.31E-18  0.00E+00  0.00E+00  0.66E-16  0.26E-16  0.10E-15  0.70E-26  0.00E+00  0.00E+00
    71.90261  0.00E+00  0.29E-18  0.00E+00  0.00E+00  0.65E-16  0.26E-16  0.10E-15  0.47E-26  0.00E+00  0.00E+00
    75.58913  0.00E+00  0.28E-18  0.00E+00  0.00E+00  0.64E-16  0.25E-16  0.99E-16  0.32E-26  0.00E+00  0.00E+00
    79.46466  0.00E+00  0.26E-18  0.00E+00  0.00E+00  0.62E-16  0.25E-16  0.99E-16  0.21E-26  0.00E+00  0.00E+00
    83.53893  0.00E+00  0.25E-18  0.00E+00  0.00E+00  0.61E-16  0.25E-16  0.98E-16  0.14E-26  0.00E+00  0.00E+00
    87.82205  0.00E+00  0.24E-18  0.00E+00  0.00E+00  0.60E-16  0.24E-16  0.97E-16  0.96E-27  0.00E+00  0.00E+00
    92.32478  0.00E+00  0.23E-18  0.00E+00  0.00E+00  0.58E-16  0.24E-16  0.96E-16  0.65E-27  0.00E+00  0.00E+00
    97.05836  0.00E+00  0.22E-18  0.00E+00  0.00E+00  0.57E-16  0.23E-16  0.95E-16  0.43E-27  0.00E+00  0.00E+00
   102.03465  0.00E+00  0.21E-18  0.00E+00  0.00E+00  0.56E-16  0.23E-16  0.94E-16  0.29E-27  0.00E+00  0.00E+00
   107.26610  0.00E+00  0.20E-18  0.00E+00  0.00E+00  0.54E-16  0.23E-16  0.92E-16  0.20E-27  0.00E+00  0.00E+00
   112.76575  0.00E+00  0.19E-18  0.00E+00  0.00E+00  0.53E-16  0.22E-16  0.91E-16  0.13E-27  0.00E+00  0.00E+00
   118.54736  0.00E+00  0.18E-18  0.00E+00  0.00E+00  0.52E-16  0.22E-16  0.89E-16  0.88E-28  0.00E+00  0.00E+00
   124.62541  0.00E+00  0.17E-18  0.00E+00  0.00E+00  0.50E-16  0.21E-16  0.88E-16  0.59E-28  0.00E+00  0.00E+00
   131.01509  0.00E+00  0.16E-18  0.00E+00  0.00E+00  0.49E-16  0.21E-16  0.86E-16  0.40E-28  0.00E+00  0.00E+00
   137.73239  0.00E+00  0.15E-18  0.00E+00  0.00E+00  0.48E-16  0.20E-16  0.84E-16  0.27E-28  0.00E+00  0.00E+00
   144.79408  0.00E+00  0.14E-18  0.00E+00  0.00E+00  0.46E-16  0.20E-16  0.83E-16  0.18E-28  0.00E+00  0.00E+00
   152.21783  0.00E+00  0.14E-18  0.00E+00  0.00E+00  0.45E-16  0.20E-16  0.81E-16  0.12E-28  0.00E+00  0.00E+00
   160.02219  0.00E+00  0.13E-18  0.00E+00  0.00E+00  0.44E-16  0.19E-16  0.79E-16  0.80E-29  0.00E+00  0.00E+00
   168.22670  0.00E+00  0.12E-18  0.00E+00  0.00E+00  0.42E-16  0.19E-16  0.77E-16  0.54E-29  0.00E+00  0.00E+00
   176.85190  0.00E+00  0.12E-18  0.00E+00  0.00E+00  0.41E-16  0.18E-16  0.75E-16  0.36E-29  0.00E+00  0.00E+00
   185.91928  0.00E+00  0.11E-18  0.00E+00  0.00E+00  0.40E-16  0.18E-16  0.73E-16  0.24E-29  0.00E+00  0.00E+00
   195.45157  0.00E+00  0.10E-18  0.00E+00  0.00E+00  0.39E-16  0.17E-16  0.71E-16  0.16E-29  0.00E+00  0.00E+00
   205.47256  0.00E+00  0.98E-19  0.00E+00  0.00E+00  0.37E-16  0.17E-16  0.70E-16  0.11E-29  0.00E+00  0.00E+00
   216.00735  0.00E+00  0.92E-19  0.00E+00  0.00E+00  0.36E-16  0.17E-16  0.68E-16  0.00E+00  0.00E+00  0.00E+00
   227.08234  0.00E+00  0.87E-19  0.00E+00  0.00E+00  0.35E-16  0.16E-16  0.66E-16  0.00E+00  0.00E+00  0.00E+00
   238.72508  0.00E+00  0.83E-19  0.00E+00  0.00E+00  0.34E-16  0.16E-16  0.64E-16  0.00E+00  0.00E+00  0.00E+00
   250.96477  0.00E+00  0.78E-19  0.00E+00  0.00E+00  0.33E-16  0.15E-16  0.62E-16  0.00E+00  0.00E+00  0.00E+00
   263.83200  0.00E+00  0.74E-19  0.00E+00  0.00E+00  0.32E-16  0.15E-16  0.60E-16  0.00E+00  0.00E+00  0.00E+00
   277.35895  0.00E+00  0.70E-19  0.00E+00  0.00E+00  0.31E-16  0.14E-16  0.59E-16  0.00E+00  0.00E+00  0.00E+00
   291.57950  0.00E+00  0.66E-19  0.00E+00  0.00E+00  0.30E-16  0.14E-16  0.57E-16  0.00E+00  0.00E+00  0.00E+00
   306.52908  0.00E+00  0.62E-19  0.00E+00  0.00E+00  0.29E-16  0.14E-16  0.55E-16  0.00E+00  0.00E+00  0.00E+00
   322.24515  0.00E+00  0.59E-19  0.00E+00  0.00E+00  0.28E-16  0.13E-16  0.54E-16  0.00E+00  0.00E+00  0.00E+00
   338.76697  0.00E+00  0.56E-19  0.00E+00  0.00E+00  0.27E-16  0.13E-16  0.52E-16  0.00E+00  0.00E+00  0.00E+00
   356.13593  0.00E+00  0.52E-19  0.00E+00  0.00E+00  0.26E-16  0.13E-16  0.50E-16  0.00E+00  0.00E+00  0.00E+00
   374.39548  0.00E+00  0.50E-19  0.00E+00  0.00E+00  0.25E-16  0.12E-16  0.49E-16  0.00E+00  0.00E+00  0.00E+00
   393.59113  0.00E+00  0.47E-19  0.00E+00  0.00E+00  0.24E-16  0.12E-16  0.47E-16  0.00E+00  0.00E+00  0.00E+00
   413.77094  0.00E+00  0.44E-19  0.00E+00  0.00E+00  0.24E-16  0.12E-16  0.46E-16  0.00E+00  0.00E+00  0.00E+00
   434.98541  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.23E-16  0.11E-16  0.44E-16  0.00E+00  0.00E+00  0.00E+00
   457.28760  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.22E-16  0.11E-16  0.43E-16  0.00E+00  0.00E+00  0.00E+00
   480.73331  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.21E-16  0.11E-16  0.41E-16  0.00E+00  0.00E+00  0.00E+00
   505.38098  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.21E-16  0.10E-16  0.40E-16  0.00E+00  0.00E+00  0.00E+00
   531.29242  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.20E-16  0.99E-17  0.39E-16  0.00E+00  0.00E+00  0.00E+00
   558.53235  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.19E-16  0.96E-17  0.38E-16  0.00E+00  0.00E+00  0.00E+00
   587.16888  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.19E-16  0.93E-17  0.36E-16  0.00E+00  0.00E+00  0.00E+00
   617.27380  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.18E-16  0.90E-17  0.35E-16  0.00E+00  0.00E+00  0.00E+00
   648.92206  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.17E-16  0.88E-17  0.34E-16  0.00E+00  0.00E+00  0.00E+00
   682.19299  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.17E-16  0.85E-17  0.33E-16  0.00E+00  0.00E+00  0.00E+00
   717.16968  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.16E-16  0.82E-17  0.32E-16  0.00E+00  0.00E+00  0.00E+00
   753.93976  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.16E-16  0.80E-17  0.31E-16  0.00E+00  0.00E+00  0.00E+00
   792.59521  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.15E-16  0.77E-17  0.30E-16  0.00E+00  0.00E+00  0.00E+00
   833.23242  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.15E-16  0.75E-17  0.29E-16  0.00E+00  0.00E+00  0.00E+00
   875.95313  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.14E-16  0.72E-17  0.28E-16  0.00E+00  0.00E+00  0.00E+00
   920.86414  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.14E-16  0.70E-17  0.27E-16  0.00E+00  0.00E+00  0.00E+00
   968.07776  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.13E-16  0.68E-17  0.26E-16  0.00E+00  0.00E+00  0.00E+00
  1017.71240  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.13E-16  0.66E-17  0.25E-16  0.00E+00  0.00E+00  0.00E+00
  1069.89160  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.12E-16  0.64E-17  0.24E-16  0.00E+00  0.00E+00  0.00E+00
  1124.74609  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.12E-16  0.62E-17  0.23E-16  0.00E+00  0.00E+00  0.00E+00
  1182.41296  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.11E-16  0.60E-17  0.22E-16  0.00E+00  0.00E+00  0.00E+00
  1243.03650  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.11E-16  0.58E-17  0.21E-16  0.00E+00  0.00E+00  0.00E+00
  1306.76855  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.10E-16  0.56E-17  0.21E-16  0.00E+00  0.00E+00  0.00E+00
  1373.76807  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.10E-16  0.54E-17  0.20E-16  0.00E+00  0.00E+00  0.00E+00
  1444.20251  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.98E-17  0.52E-17  0.19E-16  0.00E+00  0.00E+00  0.00E+00
  1518.24829  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.94E-17  0.50E-17  0.19E-16  0.00E+00  0.00E+00  0.00E+00
  1596.09058  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.91E-17  0.49E-17  0.18E-16  0.00E+00  0.00E+00  0.00E+00
  1677.92407  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.87E-17  0.47E-17  0.17E-16  0.00E+00  0.00E+00  0.00E+00
  1763.95300  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.84E-17  0.46E-17  0.17E-16  0.00E+00  0.00E+00  0.00E+00
