         190
   0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15
   0.12E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.14E-15  0.14E-15
   0.14E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15
   0.15E-15  0.15E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.17E-15
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.23E-18  0.59E-17  0.61E-17  0.62E-17  0.13E-16  0.16E-16  0.18E-16  0.19E-16
   0.19E-16  0.20E-16  0.20E-16  0.21E-16  0.21E-16  0.22E-16  0.23E-16  0.23E-16  0.24E-16  0.25E-16
   0.25E-16  0.26E-16  0.27E-16  0.28E-16  0.28E-16  0.29E-16  0.30E-16  0.31E-16  0.32E-16  0.33E-16
   0.34E-16  0.35E-16  0.36E-16  0.37E-16  0.38E-16  0.39E-16  0.41E-16  0.42E-16  0.43E-16  0.45E-16
   0.46E-16  0.47E-16  0.49E-16  0.50E-16  0.52E-16  0.53E-16  0.55E-16  0.56E-16  0.58E-16  0.59E-16
   0.61E-16  0.62E-16  0.64E-16  0.65E-16  0.67E-16  0.68E-16  0.70E-16  0.71E-16  0.73E-16  0.74E-16
   0.75E-16  0.77E-16  0.78E-16  0.79E-16  0.80E-16  0.82E-16  0.83E-16  0.84E-16  0.85E-16  0.86E-16
   0.87E-16  0.88E-16  0.89E-16  0.90E-16  0.90E-16  0.91E-16  0.92E-16  0.93E-16  0.94E-16  0.94E-16
   0.95E-16  0.96E-16  0.96E-16  0.97E-16  0.98E-16  0.98E-16  0.99E-16  0.99E-16  0.10E-15  0.10E-15
   0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.11E-15  0.11E-15  0.11E-15
   0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15
   0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15
   0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.13E-15
   0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15
   0.14E-15  0.14E-15  0.14E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15
   0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.58E-17  0.60E-17  0.62E-17  0.13E-16  0.16E-16  0.18E-16
   0.19E-16  0.19E-16  0.20E-16  0.20E-16  0.21E-16  0.21E-16  0.22E-16  0.22E-16  0.23E-16  0.24E-16
   0.24E-16  0.25E-16  0.26E-16  0.27E-16  0.27E-16  0.28E-16  0.29E-16  0.30E-16  0.31E-16  0.32E-16
   0.33E-16  0.34E-16  0.35E-16  0.36E-16  0.37E-16  0.38E-16  0.39E-16  0.40E-16  0.42E-16  0.43E-16
   0.44E-16  0.46E-16  0.47E-16  0.48E-16  0.50E-16  0.51E-16  0.53E-16  0.54E-16  0.56E-16  0.57E-16
   0.59E-16  0.60E-16  0.62E-16  0.63E-16  0.65E-16  0.67E-16  0.68E-16  0.70E-16  0.71E-16  0.72E-16
   0.74E-16  0.75E-16  0.77E-16  0.78E-16  0.79E-16  0.80E-16  0.82E-16  0.83E-16  0.84E-16  0.85E-16
   0.86E-16  0.87E-16  0.88E-16  0.89E-16  0.90E-16  0.91E-16  0.92E-16  0.93E-16  0.94E-16  0.94E-16
   0.95E-16  0.96E-16  0.97E-16  0.97E-16  0.98E-16  0.99E-16  0.99E-16  0.10E-15  0.10E-15  0.10E-15
   0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15
   0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15
   0.11E-15  0.11E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15
   0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.13E-15  0.13E-15  0.13E-15
   0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15
   0.14E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.16E-15  0.16E-15
   0.16E-15  0.16E-15  0.16E-15  0.16E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.58E-17  0.59E-17  0.63E-17  0.13E-16  0.17E-16
   0.18E-16  0.18E-16  0.19E-16  0.19E-16  0.20E-16  0.20E-16  0.21E-16  0.22E-16  0.22E-16  0.23E-16
   0.23E-16  0.24E-16  0.25E-16  0.26E-16  0.26E-16  0.27E-16  0.28E-16  0.29E-16  0.30E-16  0.30E-16
   0.31E-16  0.32E-16  0.33E-16  0.34E-16  0.36E-16  0.37E-16  0.38E-16  0.39E-16  0.40E-16  0.41E-16
   0.43E-16  0.44E-16  0.45E-16  0.47E-16  0.48E-16  0.50E-16  0.51E-16  0.53E-16  0.54E-16  0.56E-16
   0.57E-16  0.59E-16  0.60E-16  0.62E-16  0.63E-16  0.65E-16  0.66E-16  0.68E-16  0.69E-16  0.71E-16
   0.72E-16  0.74E-16  0.75E-16  0.76E-16  0.78E-16  0.79E-16  0.80E-16  0.82E-16  0.83E-16  0.84E-16
   0.85E-16  0.86E-16  0.87E-16  0.88E-16  0.89E-16  0.90E-16  0.91E-16  0.92E-16  0.93E-16  0.94E-16
   0.95E-16  0.96E-16  0.97E-16  0.97E-16  0.98E-16  0.99E-16  0.10E-15  0.10E-15  0.10E-15  0.10E-15
   0.10E-15  0.10E-15  0.10E-15  0.10E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15
   0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15  0.11E-15
   0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15
   0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.12E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15  0.13E-15
   0.13E-15  0.13E-15  0.13E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15  0.14E-15
   0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.15E-15  0.16E-15  0.16E-15  0.16E-15  0.16E-15
   0.16E-15  0.16E-15  0.16E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15  0.17E-15  0.18E-15
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.32E-18  0.57E-17  0.59E-17  0.78E-17  0.13E-16
   0.17E-16  0.18E-16  0.18E-16  0.19E-16  0.19E-16  0.20E-16  0.20E-16  0.21E-16  0.21E-16  0.22E-16
   0.23E-16  0.23E-16  0.24E-16  0.25E-16  0.25E-16  0.26E-16  0.27E-16  0.28E-16  0.28E-16  0.29E-16
   0.30E-16  0.31E-16  0.32E-16  0.33E-16  0.34E-16  0.35E-16  0.36E-16  0.38E-16  0.39E-16  0.40E-16
